node_id,lat,lon,price_dp
12TH_S_LNODENMZ,37.63715677998629,-120.99316020050249,50.46705
12TH_S_LNODEXWQ,37.63715677998629,-120.99327439949751,50.46705
8TH_ST_LNODEBXG,37.64197726998626,-121.00603849646912,50.45691
8TH_ST_LNODELZF,37.64197726998626,-121.00615270353089,50.45691
AEC300_1_N001,37.74,-121.48,50.67484
AGNEW_1_N003,37.51,-121.84,52.64122
AIRPROD_1_N001,36.65,-119.54,53.82713
AIR_SUB_LNODENAA,33.96205409081493,-118.376,48.69832
AIR_SUB_LNODENAB,33.961972954579615,-118.37594352117388,48.69832
AIR_SUB_LNODEONC,33.961972954579615,-118.37605647882611,48.69832
ALAMITOS_2_N001,33.771584,-118.100596,50.20858
ALAMITOS_2_N040,33.77,-118.1,50.20858
ALAMT1G_7_N002,33.77149401717401,-118.1004877514908,50.20858
ALAMT2G_7_N002,33.771415173499584,-118.10067098425147,50.20858
ALAMT3G_7_N002,33.77144633917227,-118.10077253262283,50.20858
ALAMT4G_7_N002,33.771511965310076,-118.10084659342048,50.20858
ALAMT5G_7_N002,33.771597006833865,-118.1008819712055,50.20858
ALAMT6G_7_N002,33.77176916262267,-118.10083231072662,50.20858
ALHAMBRA_1_N001,37.99408499998608,-122.13031167024367,51.08535
ALHAMBRA_1_N002,37.99408499998608,-122.13042632975633,51.08535
ALLEGHNY_6_N001,39.464893,-120.844946,48.76421
ALMADEN_6_N001,37.26027,-121.890082,52.22564
ALMOND_LNODEAUX,37.574202045609525,-120.98511610244,50.22885
ALPAUGH_7_N002,35.963463732836644,-119.456796,49.85889
ALPINE_6_N001,32.82778299998866,-116.78987271391081,41.87534
ALPINE_6_N005,32.82778299998866,-116.78997928608918,41.87534
ALTO_6_N001,37.89825299998615,-122.52430271885964,51.82527
ALTO_6_N101,37.89825299998615,-122.52441728114036,51.82527
ALTTA_BP_LNODEPRT,41.51205899998436,-120.5236838478691,48.50574
ALTTA_BP_LNODETON,41.51205899998436,-120.5238041521309,48.50574
AMERIGAS_1_N001,38.43,-121.79,49.94505
AMESBS_1_N004,37.41751022008469,-122.066192,52.06347
AMESBS_1_N101,37.41742888994297,-122.06613287861066,52.06347
AMESDST_1_N001,37.41742888994297,-122.06625112138934,52.06347
AMFORST_6_N001,38.369191999986,-120.79657754861613,50.55827
ANDERSON_6_N001,40.449838,-122.305068,49.40784
ANGIOLA_6_N001,35.992007,-119.57137,55.44889
ANITA_6_N001,39.811047,-121.919761,51.5516
ANNAPOLS_6_N001,38.680315,-123.311782,60.85621
ANTELOPE_6_N001,35.658117,-119.996015,49.80314
ANTLER_6_N001,40.893581,-122.379244,48.93145
APPLEHL_1_N001,38.73992576174639,-120.67700091995808,50.11229
APPLEHL_1_N002,38.73974623814083,-120.67700092024737,50.11229
APPMAT_1_N001,37.359999999986435,-121.97994317305394,52.26112
APPMAT_1_N010,37.359999999986435,-121.98005682694607,52.26112
ARBUCKLE_6_N001,39.017625,-122.061575,46.15922
ARCATA_6_N001,40.867132,-124.088286,49.79297
ARVINED_1_N001,35.15044599998752,-118.87870286987292,49.78287
ARVIN_6_N001,35.15044599998752,-118.87881313012709,49.31662
ASHLAN_2_N001,36.79263892472445,-119.82749,53.34567
ASHLAN_2_N007,36.7925580376235,-119.82743168375806,53.34567
ASHLAN_2_N008,36.7925580376235,-119.82754831624194,53.34567
ASH_6_N001,33.1365697302963,-117.070292,50.96878
ASH_6_N005,33.13648913483958,-117.0702364310647,50.96878
ASH_6_N101,33.13648913483958,-117.07034756893529,50.96878
ASPEN_LNODESPEN,37.69337956,-122.069288,47.51748
ATASCDRO_6_N001,35.465309,-120.671582,50.65457
ATWATER_1_B2,37.35999599998639,-120.6146481730584,53.34567
ATWATER_1_N001,37.35999599998639,-120.6147618269416,53.34567
ATW_SUB_LNODEONB,34.1096541600031,-118.254,48.71353
ATW_SUB_LNODEONC,34.10957291998536,-118.25394335044959,48.71353
ATW_SUB_LNODEOND,34.10957291998536,-118.2540566495504,48.71353
AUBERRY_6_N001,37.06806099998665,-119.495719527536,56.42701
AUBERRY_6_N003,37.06806099998665,-119.495832472464,56.42701
AUBURN_6_N001,38.903397,-121.069921,49.35209
AUGUST_LNODEDR1,37.4182520696912,-120.831252690486,50.2694
AUGUST_LNODEDR3,37.4182452743243,-120.831131410372,50.2694
AUGUST_LNODEDR4,37.4182458785436,-120.830989786937,50.26433
AUGUST_LNODEDR5,37.4182557186304,-120.831363604619,50.2694
AVENA_1_N001,37.842208,-121.054122,50.1579
AVOCADO_6_N001,33.38466699998843,-117.23692330729693,50.85729
AVOCADO_6_N002,33.38466699998843,-117.23703069270306,50.85729
BAFOOD1_6_N001,36.33,-121.16,50.32008
BAHIA_2_N001,38.08095331088854,-122.13739126700075,50.59882
BAHIA_2_N011,38.08077268899996,-122.13739126728416,50.59882
BAILYJ1_1_N010,34.77604,-118.77504,51.07014
BAIR_1_N001,37.496937,-122.214157,52.60067
BAKER_1_N001,35.284771,-116.064256,49.09363
BALFOUR_6_N001,37.92596,-121.678546,49.81835
BANGOR_6_N001,39.388064,-121.402937,47.87731
BANGS_LNODEKGC,37.70469,-121.0418,50.50759
BANNING_1_N001,33.922289,-116.87283,50.08188
BANTA_6_N001,37.7528989999862,-121.35057581075783,51.46038
BARRETT_6_N001,32.667194,-116.700208,40.34987
BARRE_6_N001,33.80900298319592,-117.98332966316445,50.27953
BARRE_6_N002,33.80900298319592,-117.98354633683554,50.27953
BARRE_6_N003,33.80918301670945,-117.9835463370635,50.2846
BARRY_6_N001,39.069323,-121.690208,49.7626
BARTON_1_N001,36.76408490976673,-119.735935,53.73084
BARTON_1_N007,36.76400404510246,-119.73587672164825,53.73084
BARTON_1_N008,36.76400404510246,-119.73599327835174,53.73084
BASALT_6_N002,38.26328599998595,-122.26916657483297,50.36569
BASALT_6_N101,38.26328599998595,-122.26928142516702,50.36569
BATAVIA_6_N001,38.385820999985995,-121.77570654480984,50.13256
BATIQTOS_1_N001,33.1011727252775,-117.250399,50.86235
BATIQTOS_1_N008,33.101092137348985,-117.25034345864424,50.86235
BATIQTOS_1_N015,33.101092137348985,-117.25045454135577,50.86235
BAYMDWS_1_N001,37.55162541726735,-122.29307795256243,52.5652
BAYMDWS_1_N004,37.551444582623034,-122.29307795283914,52.5652
BAYMDWS_1_N008,37.551444582623034,-122.29330604716085,52.5652
BAYMDWS_1_N012,37.55162541726735,-122.29330604743757,52.5652
BAYSHOR1_1_N001,37.74603599998622,-122.40302381566526,53.20377
BAYSHOR2_1_N001,37.74603599998622,-122.40313818433472,53.20377
BAYWOOD_6_N001,35.360177,-120.811564,51.1715
BCN_PP_LNODESS1,35.25680070871138,-118.02736892630813,48.09016
BCN_PP_LNODESS2,35.256766720360744,-118.02726679027704,48.09016
BEARTAP_1_N001,35.38,-119.0,49.76767
BELLEF_7_CN10,39.776083,-122.10383,49.09869
BELLEF_7_CN11,39.77608299994151,-122.10371323062876,49.09869
BELLPGE_1_N001,38.947418999985814,-121.0911283822858,49.05308
BELLPGE_1_N005,38.947418999985814,-121.0912436177142,49.05308
BELLVUE_1_N001,38.379084046922976,-122.712022,54.33509
BELLVUE_1_N003,38.37900297652332,-122.711962292445,54.33509
BELLVUE_1_N005,38.37900297652332,-122.712081707555,54.33509
BELMONT_1_N001,37.52332024549896,-122.264967,52.66149
BELMONT_1_N006,37.52323887723573,-122.26490776711239,52.66149
BELMONT_1_N008,37.52323887723573,-122.26502623288762,52.66149
BELRIDGE_1_N001,35.455722,-119.631903,49.46866
BERESFRD_6_N001,37.565013999986284,-122.31923796388803,52.46384
BERESFRD_6_N002,37.565013999986284,-122.31935203611197,52.46384
BERNARDO_6_N001,33.021575,-117.096228,50.76606
BERNARDO_6_N002,33.021574999954524,-117.09612121988424,50.76606
BERNARDO_6_N009,33.02148546856512,-117.096228,50.76606
BERNARDO_6_N013,33.021574999954524,-117.09633478011577,50.76606
BERNARDO_6_N014,33.0216645314348,-117.096228,50.76606
BERNARDO_LNODEARDO,33.02157451,-117.0962277,47.49721
BERVLLY_6_N001,37.586478,-120.125088,52.51959
BIGBASN_6_N001,37.129545,-122.172132,52.22564
BIGCRK1_7_N001,37.20203293082091,-119.24090286336467,46.63565
BIGMDWS_6_N001,40.171215,-121.085128,46.01735
BIGRIVR_6_N001,39.311461,-123.786522,33.05182
BIOLA_6_N001,36.792525,-120.114116,53.9589
BIXLER_6_N001,37.9370142319286,-121.528389,50.49746
BKRSFLD_2_N001,35.388298999987455,-119.0044078374034,49.31662
BKRSFLD_2_N101,35.388298999987455,-119.0045181625966,49.31662
BLLEHVN_6_N001,37.4772652825887,-122.16793304841748,53.03652
BLLEHVN_6_N002,37.477186999945324,-122.16787609695427,53.03652
BLLEHVN_6_N004,37.477108717384,-122.1679330485368,53.03652
BLLEHVN_6_N006,37.477108717384,-122.1680469514632,53.03652
BLLEHVN_6_N007,37.477186999945324,-122.16810390304572,53.03652
BLUELKE_6_N001,40.88014,-123.980584,49.62573
BLUSTNPP_6_N003,38.575523,-121.497588,49.73219
BLYTHESC_1_N005,33.614957,-114.682935,47.45666
BNAVSTA_6_N001,36.653344,-121.62946,51.85061
BNAVSTA_6_N002,36.65334399994771,-121.62934811906177,51.85061
BNTACRB_6_N001,37.7528989999862,-121.35069018924217,51.69857
BOGARD_6_N001,40.586552,-121.093959,46.51909
BOGUE_1_N001,39.09613073444745,-121.623771,49.08349
BOGUE_1_N201,39.096050132760894,-121.62371103865068,49.08349
BOLINAS_6_N001,37.941119,-122.707332,51.0296
BOLLMAN_1_N003,38.04,-121.98,50.99412
BOLTHSE_1_N009,35.36215899998747,-118.92362184077258,49.98052
BONITA_6_N001,36.967863,-120.20266,54.94715
BONNIEN_7_N001,39.214314999985774,-120.80917722077704,45.5663
BORDEN_2_N007,36.92227399998671,-119.98422371699712,53.25445
BORDER_6_N001,32.56633480869927,-116.944389,50.94344
BORDER_6_N008,32.566254095638485,-116.94433370647506,50.94344
BORONDA_6_N001,36.689983,-121.679239,51.53133
BOSWELL_6_N001,36.085115,-119.552823,55.44889
BOWLES_6_N001,36.605651,-119.773312,53.53825
BRDGVLT_7_N001,40.47956799998481,-123.78034162638289,49.57334
BREEZE_LNODEYT1,35.123880999987534,-118.37403687435777,47.89251
BREEZE_LNODEYT2,35.123880999987534,-118.37414712564222,47.89251
BRENTWOD_2_N001,37.91959423612686,-121.676423,49.81328
BRENTWOD_2_N006,37.91951288192155,-121.67636345967551,49.81328
BRENTWOD_2_N011,37.91951288192155,-121.67648254032449,49.81328
BRGSMR_LNODEGZB,37.66621999998627,-120.97704287657282,50.46198
BRGSMR_LNODETHU,37.66621999998627,-120.97715712342718,50.46198
BRITTN_1_N001,37.37433620668406,-122.015575,52.25098
BRITTN_1_N005,37.37425489664326,-122.01551592726007,52.25098
BRITTN_1_N006,37.37425489664326,-122.01563407273993,52.25098
BRKRSLG_1_N005,38.57552299994369,-121.49747300547165,50.55827
BROCKWAY_LNODE01,39.243063530935196,-120.02634939696748,47.00561
BROCKWAY_LNODE02,39.242884468950564,-120.02634939726258,47.00561
BROCKWAY_LNODE51,39.242884468950564,-120.02658060273741,47.00561
BROCKWAY_LNODE52,39.243063530935196,-120.02658060303253,47.00561
BRRNDAC_6_N001,35.658183,-120.040362,49.80314
BRUNSWCK_1_N003,39.23119771901711,-121.034946,47.24888
